index,country,image,player,rating
13469,Libya,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.94214041793
1563,Libya,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.87675820379
9003,Libya,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.84816119633
5841,Libya,http://a.espncdn.com/photo/2017/0510/042_01_WAWRINKA_600X388.jpg,Stan Wawrinka,2.84499113923
11051,Libya,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.82278708203
845,Luxembourg,http://a.espncdn.com/photo/2017/0515/066_01_HOWARD_600.jpg,Dwight Howard,5.0
13495,Luxembourg,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.29866201764
1589,Luxembourg,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.26780790291
7355,Luxembourg,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,3.22864826009
9029,Luxembourg,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,3.22319537629
7312,Luxemburg,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,3.80208333333
13452,Luxemburg,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.08912691777
1546,Luxemburg,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.04579050165
10102,Luxemburg,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,3.03188409858
9544,Luxemburg,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,3.01194139162
7455,Magyarorszag,http://a.espncdn.com/photo/2017/0510/025_01_MCGREGOR_600X388.jpg,Conor McGregor,3.125
8943,Magyarorszag,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,3.04529013466
13409,Magyarorszag,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.03911811256
5781,Magyarorszag,http://a.espncdn.com/photo/2017/0510/042_01_WAWRINKA_600X388.jpg,Stan Wawrinka,3.01009954993
8571,Magyarorszag,http://a.espncdn.com/photo/2017/0510/024_01_WADE_600X388.jpg,Dwyane Wade,3.00420138907
13399,Malasia,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.93140429523
2795,Malasia,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,2.91991285225
7073,Malasia,http://a.espncdn.com/photo/2017/0525/055_WILSON_600.jpg,Russell Wilson,2.90165220453
9491,Malasia,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,2.88418143569
1493,Malasia,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.88363189612
7311,Malawi,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,4.16666666667
6009,Malawi,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,4.08333333333
10101,Malawi,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,3.28125
13451,Malawi,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.20378780733
1545,Malawi,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.11843423803
6787,Malaysia,http://a.espncdn.com/photo/2017/0510/005_01_MICKELSON_600X388.jpg,Phil Mickelson,5.0
13671,Malaysia,http://a.espncdn.com/photo/2017/0515/053_01_LUIZ_600.jpg,David Luiz,5.0
649,Malaysia,http://a.espncdn.com/photo/2017/0515/085_01_HAMILTON_600.jpg,Lewis Hamilton,4.58333333333
5113,Malaysia,http://a.espncdn.com/photo/2017/0516/092_02_MASSAH_600.jpg,Felipe Massa,3.75
14601,Malaysia,http://a.espncdn.com/photo/2017/0510/014_01_MCILROY_600X388.jpg,Rory McIlroy,3.75
13418,Maldives,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.90223113618
8952,Maldives,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.80984877325
11000,Maldives,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.80678455576
5976,Maldives,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,2.79798643295
1512,Maldives,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.79436257223
6106,Malta,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,3.5
13548,Malta,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.24498948774
1642,Malta,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.13115590337
9640,Malta,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,3.1073233712
7222,Malta,http://a.espncdn.com/photo/2017/0525/055_WILSON_600.jpg,Russell Wilson,3.08100074911
13422,Martinique,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.89940385193
7096,Martinique,http://a.espncdn.com/photo/2017/0525/055_WILSON_600.jpg,Russell Wilson,2.79152381531
13608,Martinique,http://a.espncdn.com/photo/2017/0515/053_01_LUIZ_600.jpg,David Luiz,2.75369982138
11004,Martinique,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.74930417271
4492,Martinique,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.7414037901
13563,Mauritania,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.98384878017
7237,Mauritania,http://a.espncdn.com/photo/2017/0525/055_WILSON_600.jpg,Russell Wilson,2.91833536229
2029,Mauritania,http://a.espncdn.com/photo/2017/0523/087_02_WOZNIACKI_600.jpg,Caroline Wozniacki,2.89779369136
4633,Mauritania,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.89682746516
6307,Mauritania,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.89160056314
12269,Mexico,http://a.espncdn.com/photo/2017/0515/056_03_RODGERS_600.jpg,Aaron Rodgers,5.0
10965,Mexico,http://a.espncdn.com/photo/2017/0510/027_01_HARDEN_600X388.jpg,James Harden,3.19973544974
13571,Mexico,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.94171829339
8547,Mexico,http://a.espncdn.com/photo/2017/0523/052_04_BREES_600.jpg,Drew Brees,2.9375
1665,Mexico,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.8938981841
10172,Moldova,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.98463745199
2918,Moldova,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,2.96620202576
9614,Moldova,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,2.94234895226
13522,Moldova,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.92133880665
4592,Moldova,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.91907138852
13524,Morocco,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.91134316075
7384,Morocco,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.90276199339
6268,Morocco,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.89257107611
2362,Morocco,http://a.espncdn.com/photo/2017/0511/048_01_BILES_600X388.jpg,Simone Biles,2.8873922083
9058,Morocco,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.8792713856
7616,Myanmar,http://a.espncdn.com/photo/2017/0510/025_01_MCGREGOR_600X388.jpg,Conor McGregor,3.125
13570,Myanmar,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.00568411422
1664,Myanmar,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.98822336949
11152,Myanmar,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.97144569516
6128,Myanmar,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,2.93530997309
10175,Namibia,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,4.0
6083,Namibia,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,2.96244855967
9617,Namibia,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,2.92760130321
2921,Namibia,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,2.92754668086
13525,Namibia,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.91998011297
1502,Nederland,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.72147606028
13408,Nederland,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.6706113789
4478,Nederland,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.65340021245
386,Nederland,http://a.espncdn.com/photo/2017/0516/096_01_RAINA_600.jpg,Suresh Raina,2.62208092716
7454,Nederland,http://a.espncdn.com/photo/2017/0510/025_01_MCGREGOR_600X388.jpg,Conor McGregor,2.60714285714
13462,Nederlanderna,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.91515881498
2858,Nederlanderna,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,2.91387380706
1556,Nederlanderna,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.89377914777
8996,Nederlanderna,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.87834777481
6206,Nederlanderna,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.87718497392
13532,Negara Brunei Darussalam,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.92697500763
11114,Negara Brunei Darussalam,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.92070156767
7392,Negara Brunei Darussalam,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.91727825779
10182,Negara Brunei Darussalam,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.90636915243
5904,Negara Brunei Darussalam,http://a.espncdn.com/photo/2017/0510/042_01_WAWRINKA_600X388.jpg,Stan Wawrinka,2.88579116161
13569,Nepal,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.9160062758
1663,Nepal,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.84499481093
11151,Nepal,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.82538665356
9103,Nepal,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.81034871445
5941,Nepal,http://a.espncdn.com/photo/2017/0510/042_01_WAWRINKA_600X388.jpg,Stan Wawrinka,2.79257224114
218,New Zealand,http://a.espncdn.com/photo/2017/0529/057_02_alves_600.jpg,Dani Alves,3.75
13426,New Zealand,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.98054219245
1520,New Zealand,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.95160768873
10076,New Zealand,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.94405582141
7286,New Zealand,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.91226976322
11066,Nicaragua,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.8369870708
1578,Nicaragua,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.82257858735
9018,Nicaragua,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.81799932061
13484,Nicaragua,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.81362760306
1950,Nicaragua,http://a.espncdn.com/photo/2017/0523/087_02_WOZNIACKI_600.jpg,Caroline Wozniacki,2.81124147266
14244,Nigeria,http://a.espncdn.com/photo/2017/0522/BALE_600x388.jpg,Gareth Bale,4.5
3454,Nigeria,http://a.espncdn.com/photo/2017/0510/023_01_SHARAPOVA_600X388.jpg,Maria Sharapova,4.0625
2152,Nigeria,http://a.espncdn.com/photo/2017/0523/039_02b_silva_600x388.jpg,Anderson Silva,4.0
5128,Nigeria,http://a.espncdn.com/photo/2017/0516/092_02_MASSAH_600.jpg,Felipe Massa,3.671875
4012,Nigeria,http://a.espncdn.com/photo/2017/0525/007_02_bolt_600X388.jpg,Usain Bolt,3.41666666667
6030,Norge,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,5.0
13472,Norge,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.25492528314
2868,Norge,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,3.24127241569
1566,Norge,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.19915036822
6774,Norge,http://a.espncdn.com/photo/2017/0510/005_01_MICKELSON_600X388.jpg,Phil Mickelson,3.15449683128
13596,Northern Mariana Islands,http://a.espncdn.com/photo/2017/0515/053_01_LUIZ_600.jpg,David Luiz,2.87764009648
13410,Northern Mariana Islands,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.86755001011
10992,Northern Mariana Islands,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.84286187652
7270,Northern Mariana Islands,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.8244103379
4480,Northern Mariana Islands,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.81367908133
12148,Norway,http://a.espncdn.com/photo/2017/0515/056_03_RODGERS_600.jpg,Aaron Rodgers,3.8125
242,Norway,http://a.espncdn.com/photo/2017/0529/057_02_alves_600.jpg,Dani Alves,3.75
13450,Norway,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.07094941391
1544,Norway,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.06025751334
8984,Norway,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,3.00486485831
1514,Oman,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.79194415325
13420,Oman,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.77556577862
7280,Oman,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.70289878777
8954,Oman,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.69990804699
6164,Oman,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.69663083048
6250,Osterreich,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.98137068115
13506,Osterreich,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.96304233083
8668,Osterreich,http://a.espncdn.com/photo/2017/0510/024_01_WADE_600X388.jpg,Dwyane Wade,2.94694822213
11460,Osterreich,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,2.91773066479
9040,Osterreich,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.90630088144
4675,Pakistan,http://a.espncdn.com/photo/2017/0515/051_01_PAUL_600.jpg,Chris Paul,3.75
7465,Pakistan,http://a.espncdn.com/photo/2017/0510/025_01_MCGREGOR_600X388.jpg,Conor McGregor,3.43779761905
7279,Pakistan,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,3.33333333333
1885,Pakistan,http://a.espncdn.com/photo/2017/0523/087_02_WOZNIACKI_600.jpg,Caroline Wozniacki,2.9970165165
6163,Pakistan,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.98763562857
6051,Panama,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,3.375
13493,Panama,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.10633197071
1587,Panama,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.00300167611
7353,Panama,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.98958784281
11075,Panama,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.97976990363
6114,Papua New Guinea,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,5.0
13556,Papua New Guinea,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.28613003464
1650,Papua New Guinea,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,3.27603219039
2952,Papua New Guinea,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,3.15859861054
4068,Papua New Guinea,http://a.espncdn.com/photo/2017/0525/007_02_bolt_600X388.jpg,Usain Bolt,3.15331584061
6693,Paraguay,http://a.espncdn.com/photo/2017/0510/009_01_NADAL_600X388.jpg,Rafael Nadal,3.75
10227,Paraguay,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,3.08783524794
3531,Paraguay,http://a.espncdn.com/photo/2017/0510/023_01_SHARAPOVA_600X388.jpg,Maria Sharapova,3.06010763951
4647,Paraguay,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,3.05540966856
11531,Paraguay,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,3.04363605255
11377,People's Republic of China,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,5.0
5981,People's Republic of China,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,4.41666666667
401,People's Republic of China,http://a.espncdn.com/photo/2017/0516/096_01_RAINA_600.jpg,Suresh Raina,3.54166666667
9515,People's Republic of China,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,3.37637222001
13423,People's Republic of China,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.34563270658
11401,Peru,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,3.0
13447,Peru,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.95118982569
1541,Peru,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.92784892496
7307,Peru,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.88681567925
6191,Peru,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.86915411138
9240,Poland,http://a.espncdn.com/photo/2017/0515/079_01_WALCOTT_600.jpg,Theo Walcott,4.0
13520,Poland,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.04810060577
11102,Poland,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.97762601727
4590,Poland,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.96909593106
10170,Poland,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.96577338235
6045,Polonia,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,3.33333333333
2325,Polonia,http://a.espncdn.com/photo/2017/0511/048_01_BILES_600X388.jpg,Simone Biles,3.0041585088
11441,Polonia,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,2.97565227203
6231,Polonia,http://a.espncdn.com/photo/2017/0523/068_05_LOCHTE_600_NEW.jpg,Ryan Lochte,2.9320051939
13487,Polonia,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.9175039863
13455,Polska,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.93447573683
1549,Polska,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.88923245507
4525,Polska,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.88306710714
8989,Polska,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.87426347673
11037,Polska,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.86027121882
13530,Portugal,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.78900399176
2740,Portugal,http://a.espncdn.com/photo/2017/0510/001_01_RONALDO_600X388.jpg,Cristiano Ronaldo,2.77638888889
4600,Portugal,http://a.espncdn.com/photo/2017/0516/099_01_SCOTT_600.jpg,Adam Scott,2.72860025645
9622,Portugal,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,2.71035955895
3484,Portugal,http://a.espncdn.com/photo/2017/0510/023_01_SHARAPOVA_600X388.jpg,Maria Sharapova,2.70399314237
7589,Qatar,http://a.espncdn.com/photo/2017/0510/025_01_MCGREGOR_600X388.jpg,Conor McGregor,3.16666666667
13543,Qatar,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.92709260109
11125,Qatar,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.88936932928
2381,Qatar,http://a.espncdn.com/photo/2017/0511/048_01_BILES_600X388.jpg,Simone Biles,2.86892689576
7403,Qatar,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.84061396321
10978,Regno Unito,http://a.espncdn.com/photo/2017/0511/045_01_BENZEMA_600X388.jpg,Karim Benzema,2.73837681556
13396,Regno Unito,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.72593514159
8930,Regno Unito,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.70625963589
10046,Regno Unito,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.68007588512
1490,Regno Unito,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.6734495272
13527,Republic of Croatia,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.85660488053
1621,Republic of Croatia,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.79673407404
9061,Republic of Croatia,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,2.78647791663
2551,Republic of Croatia,http://a.espncdn.com/photo/2017/0515/069_01_EARNHARDTJR_600.jpg,Dale Earnhardt Jr.,2.76921611587
1993,Republic of Croatia,http://a.espncdn.com/photo/2017/0523/087_02_WOZNIACKI_600.jpg,Caroline Wozniacki,2.7503435362
6018,Republic of Korea,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,3.25
13460,Republic of Korea,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.01022466017
2484,Republic of Korea,http://a.espncdn.com/photo/2017/0515/069_01_EARNHARDTJR_600.jpg,Dale Earnhardt Jr.,2.88282638325
1554,Republic of Korea,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.88264309242
10110,Republic of Korea,http://a.espncdn.com/photo/2017/0510/019_01_SERENA_600X388.jpg,Serena Williams,2.85961693205
1119,Republic of Mauritius,http://a.espncdn.com/photo/2017/0511/047_01_NEWTON_600X388.jpg,Cam Newton,4.0
5955,Republic of Mauritius,http://a.espncdn.com/photo/2017/0510/031_01_ROONEY_600X388.jpg,Wayne Rooney,4.0
13397,Republic of Mauritius,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.22653162843
2421,Republic of Mauritius,http://a.espncdn.com/photo/2017/0515/069_01_EARNHARDTJR_600.jpg,Dale Earnhardt Jr.,3.17469185494
8931,Republic of Mauritius,http://a.espncdn.com/photo/2017/0515/064_01_BECKHAM_600.jpg,Odell Beckham Jr.,3.17386935107
7273,Republic of Mozambique,http://a.espncdn.com/photo/2017/0510/004_01_FEDERER_600X388.jpg,Roger Federer,2.94074368436
2809,Republic of Mozambique,http://a.espncdn.com/photo/2017/0516/097_01_NEUER_600.jpg,Manuel Neuer,2.93246293952
13413,Republic of Mozambique,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,2.92410452562
9505,Republic of Mozambique,http://a.espncdn.com/photo/2017/0515/086_01_JOHNSON_600.png,Jimmie Johnson,2.91915371195
1507,Republic of Mozambique,http://a.espncdn.com/photo/2017/0510/002_01_LEBRON_600X388.jpg,LeBron James,2.91171992227
139,Republic of the Philippines,http://a.espncdn.com/photo/2017/0510/006_01_NEYMAR_600X388.jpg,Neymar,4.5
13719,Republic of the Philippines,http://a.espncdn.com/photo/2017/0515/053_01_LUIZ_600.jpg,David Luiz,4.5
4789,Republic of the Philippines,http://a.espncdn.com/photo/2017/0515/051_01_PAUL_600.jpg,Chris Paul,3.5
5719,Republic of the Philippines,http://a.espncdn.com/photo/2017/0510/032_01_MURRAY_600X388.jpg,Andy Murray,3.33333333333
11487,Republic of the Philippines,http://a.espncdn.com/photo/2017/0510/033_01_ROSE_600X388.jpg,Derrick Rose,3.25
5635,Republica de Filipinas,http://a.espncdn.com/photo/2017/0510/032_01_MURRAY_600X388.jpg,Andy Murray,3.75
13449,Republica de Filipinas,http://a.espncdn.com/photo/2017/0523/090_03_SINGH_600.jpg,Yuvraj Singh,3.13250955823
